date,rainfall_mm,temperature_c,wind_speed_kmh,humidity_percent,pressure_hpa,flood_occurred,cyclone_occurred
2022-03-10,1.6,28.3,13.4,67.0,1012.0,0,0
2022-03-11,1.4,28.5,15.7,63.9,1011.8,0,0
2022-03-12,0.8,28.7,10.2,57.0,1011.7,0,0
2022-03-13,0.3,29.9,10.3,54.1,1011.3,0,0
2022-03-14,0.5,29.1,11.6,51.1,1010.3,0,0
2022-03-15,1.1,30.9,13.9,55.2,1011.9,0,0
2022-03-16,0.8,31.0,11.5,58.1,1010.2,0,0
2022-03-17,0.8,31.0,11.8,59.7,1009.8,0,0
2022-03-18,2.3,31.5,11.9,54.8,1009.7,0,0
2022-03-19,1.9,29.4,12.0,57.9,1008.3,0,0
2022-03-20,1.4,27.7,14.9,59.0,1009.8,0,0
2022-03-21,5.2,28.7,15.9,56.2,1011.5,0,0
2022-03-22,3.1,28.0,13.0,59.4,1012.6,0,0
2022-03-23,0.6,29.2,14.5,58.1,1010.2,0,0
2022-03-24,1.0,28.6,10.4,58.4,1009.9,0,0
2022-03-25,1.2,28.9,10.8,56.4,1009.9,0,0
2022-03-26,3.8,27.7,16.1,58.6,1010.8,0,0
2022-03-27,2.0,27.1,12.2,59.5,1010.6,0,0
2022-03-28,1.4,28.5,13.6,60.4,1010.9,0,0
2022-03-29,2.2,29.0,10.5,55.4,1011.4,0,0
2022-03-30,2.3,30.3,13.2,63.0,1011.7,0,0
2022-03-31,2.2,30.2,12.1,59.9,1010.3,0,0
2022-04-01,1.3,30.9,12.8,64.6,1008.6,0,0
2022-04-02,3.6,29.9,10.9,60.8,1010.3,0,0
2022-04-03,1.9,30.3,13.6,57.4,1006.9,0,0
2022-04-04,1.9,31.1,13.2,56.5,1007.4,0,0
2022-04-05,2.2,31.6,15.4,57.6,1007.4,0,0
2022-04-06,5.5,31.7,12.4,55.2,1008.5,0,0
2022-04-07,0.9,30.4,11.9,55.9,1010.0,0,0
2022-04-08,7.0,31.0,11.5,64.3,1011.3,0,0
2022-04-09,2.3,31.7,15.9,55.5,1010.8,0,0
2022-04-10,6.7,31.6,15.6,64.7,1010.0,0,0
2022-04-11,1.7,31.6,12.1,59.5,1010.6,0,0
2022-04-12,4.6,30.4,14.3,56.2,1011.7,0,0
2022-04-13,10.9,31.1,11.9,66.0,1011.6,0,0
2022-04-14,4.5,30.9,13.4,57.4,1011.6,0,0
2022-04-15,2.1,30.8,11.9,63.9,1011.4,0,0
2022-04-16,1.2,31.3,11.2,54.7,1011.9,0,0
2022-04-17,20.9,31.7,11.6,66.1,1011.6,0,0
2022-04-18,6.0,32.2,12.9,62.5,1010.7,0,0
2022-04-19,7.5,31.7,11.2,56.3,1011.0,0,0
2022-04-20,3.2,31.4,16.0,57.0,1010.9,0,0
2022-04-21,8.5,30.5,12.4,63.8,1011.6,0,0
2022-04-22,7.7,30.2,13.5,64.2,1012.0,0,0
2022-04-23,2.6,29.9,17.0,61.7,1012.3,0,0
2022-04-24,14.6,29.8,13.3,76.9,1011.8,0,0
2022-04-25,3.8,30.7,11.8,59.6,1010.8,0,0
2022-04-26,4.3,29.9,12.4,53.1,1011.8,0,0
2022-04-27,8.4,29.8,15.7,62.6,1010.0,0,0
2022-04-28,1.1,31.3,12.7,61.0,1011.9,0,0
2022-04-29,4.4,31.2,10.8,57.0,1010.6,0,0
2022-04-30,3.8,31.1,11.5,59.5,1009.7,0,0
2022-05-01,0.7,30.5,11.0,58.1,1012.0,0,0
2022-05-02,33.4,30.9,11.9,72.8,1012.6,0,0
2022-05-03,19.9,30.0,11.4,73.9,1010.4,0,0
2022-05-04,13.4,30.6,13.4,58.1,1011.7,0,0
2022-05-05,7.7,31.0,15.4,60.6,1012.7,0,0
2022-05-06,8.1,29.7,12.6,64.6,1010.5,0,0
2022-05-07,7.5,30.6,10.5,65.0,1010.6,0,0
2022-05-08,19.1,30.9,11.1,68.1,1009.3,0,0
2022-05-09,8.8,30.3,14.1,69.8,1009.7,0,0
2022-05-10,3.2,30.1,14.5,58.6,1009.6,0,0
2022-05-11,4.2,29.1,12.3,56.8,1010.9,0,0
2022-05-12,10.9,28.6,12.1,66.8,1010.3,0,0
2022-05-13,5.4,28.1,18.2,59.6,1011.1,0,0
2022-05-14,13.3,29.9,15.8,65.2,1009.6,0,0
2022-05-15,9.5,31.3,12.4,59.2,1013.6,0,0
2022-05-16,39.7,30.3,10.6,76.8,1014.4,0,0
2022-05-17,10.5,30.3,13.6,66.8,1012.7,0,0
2022-05-18,6.5,30.2,12.7,65.0,1011.7,0,0
2022-05-19,12.4,29.2,14.7,67.4,1012.7,0,0
2022-05-20,24.6,29.8,18.7,74.0,1011.5,0,0
2022-05-21,18.8,30.7,11.8,70.8,1010.4,0,0
2022-05-22,25.5,30.6,14.1,70.9,1009.3,0,0
2022-05-23,2.0,32.0,15.1,61.8,1010.5,0,0
2022-05-24,16.4,31.2,11.1,65.6,1009.4,0,0
2022-05-25,48.2,32.7,11.1,86.6,1009.4,0,0
2022-05-26,7.4,31.8,12.2,66.5,1010.0,0,0
2022-05-27,42.8,32.5,13.9,77.9,1010.8,0,0
2022-05-28,4.5,31.5,16.3,60.9,1012.1,0,0
2022-05-29,27.8,32.2,15.4,68.8,1013.9,0,0
2022-05-30,15.6,32.5,17.6,64.1,1014.0,0,0
2022-05-31,8.2,31.4,13.4,63.7,1012.4,0,0
2022-06-01,11.9,30.7,17.6,71.6,1009.9,0,0
2022-06-02,36.1,32.0,17.2,75.8,1009.7,0,0
2022-06-03,23.1,32.0,14.5,66.5,1010.3,0,0
2022-06-04,13.2,29.8,13.1,67.1,1009.4,0,0
2022-06-05,13.7,29.7,14.2,67.9,1008.7,0,0
2022-06-06,15.0,29.2,12.1,69.5,1009.3,0,0
2022-06-07,12.1,30.1,14.7,63.5,1009.3,0,0
2022-06-08,22.8,30.0,12.7,68.6,1009.6,0,0
2022-06-09,21.6,29.2,13.0,73.7,1009.6,0,0
2022-06-10,17.9,30.7,13.2,66.9,1010.1,0,0
2022-06-11,19.3,31.1,12.7,72.1,1010.4,0,0
2022-06-12,21.2,30.2,11.9,69.5,1013.1,0,0
2022-06-13,31.4,29.7,16.3,76.8,1011.8,0,0
2022-06-14,26.0,30.4,15.5,74.6,1011.7,0,0
2022-06-15,12.2,30.7,11.1,62.3,1012.5,0,0
2022-06-16,7.2,31.4,13.8,53.0,1011.7,0,0
2022-06-17,1.2,31.0,12.2,53.3,1010.9,0,0
2022-06-18,10.1,30.6,12.8,64.7,1011.4,0,0
2022-06-19,26.4,29.4,14.5,70.6,1011.8,0,0
2022-06-20,32.0,29.5,12.7,77.8,1013.2,0,0
2022-06-21,21.9,31.2,12.5,68.0,1014.2,0,0
2022-06-22,37.6,29.6,11.4,78.0,1012.8,0,0
2022-06-23,70.8,30.4,14.2,86.4,1010.3,1,0
2022-06-24,7.7,31.9,11.4,56.6,1010.3,1,0
2022-06-25,21.1,31.4,16.4,72.1,1009.8,0,0
2022-06-26,8.7,30.9,11.4,64.7,1011.4,0,0
2022-06-27,71.8,26.1,87.9,86.5,993.1,1,1
2022-06-28,108.2,27.2,68.4,98.0,1003.3,1,1
2022-06-29,62.6,27.2,57.4,88.7,1002.4,1,1
2022-06-30,137.8,26.9,81.2,93.8,1005.1,1,1
2022-07-01,39.8,26.4,73.5,87.9,1003.7,1,1
2022-07-02,5.0,29.3,15.7,67.4,1010.8,1,0
2022-07-03,3.0,30.6,13.0,65.2,1008.4,0,0
2022-07-04,17.4,29.7,13.7,65.5,1009.0,0,0
2022-07-05,29.7,31.3,11.7,77.0,1010.8,0,0
2022-07-06,26.0,31.6,13.2,71.3,1011.3,0,0
2022-07-07,7.4,32.8,14.8,57.7,1011.8,0,0
2022-07-08,37.8,29.6,12.5,80.5,1011.9,0,0
2022-07-09,9.8,31.1,14.5,62.0,1012.1,0,0
2022-07-10,41.2,31.9,14.9,77.3,1011.1,0,0
2022-07-11,48.0,33.0,15.9,79.8,1012.3,0,0
2022-07-12,25.3,32.8,13.6,67.5,1014.6,1,0
2022-07-13,12.1,31.7,12.8,63.4,1013.1,0,0
2022-07-14,94.0,30.0,11.7,84.6,1010.9,1,0
2022-07-15,12.7,31.1,13.7,65.9,1010.1,1,0
2022-07-16,24.5,30.0,13.2,71.0,1009.1,1,0
2022-07-17,17.5,29.3,11.9,68.7,1011.1,0,0
2022-07-18,6.3,28.5,11.9,61.1,1011.0,0,0
2022-07-19,67.2,30.6,12.6,89.8,1011.2,0,0
2022-07-20,6.8,29.4,12.5,58.3,1010.8,0,0
2022-07-21,22.9,28.8,19.8,81.0,1013.0,0,0
2022-07-22,76.9,30.0,12.1,91.8,1013.6,0,0
2022-07-23,29.5,30.7,12.0,78.2,1015.9,1,0
2022-07-24,9.1,30.9,15.2,53.5,1016.9,1,0
2022-07-25,32.1,31.7,16.4,76.3,1011.9,0,0
2022-07-26,9.2,31.2,11.9,60.2,1011.7,0,0
2022-07-27,28.1,30.4,15.7,81.1,1011.9,0,0
2022-07-28,12.2,31.0,13.8,72.0,1010.8,0,0
2022-07-29,2.9,30.8,12.1,62.8,1010.9,0,0
2022-07-30,59.3,30.8,12.1,89.9,1012.5,0,0
2022-07-31,34.1,29.4,17.8,84.6,1010.2,0,0
2022-08-01,37.3,28.6,14.0,74.9,1012.9,1,0
2022-08-02,22.0,28.3,17.4,68.6,1013.7,0,0
2022-08-03,19.5,28.3,17.7,71.0,1014.4,0,0
2022-08-04,40.5,28.7,15.0,77.4,1011.3,0,0
2022-08-05,14.0,28.2,14.1,64.3,1009.7,0,0
2022-08-06,14.6,27.8,13.4,67.5,1009.8,0,0
2022-08-07,30.8,27.3,11.5,82.5,1010.7,0,0
2022-08-08,75.4,28.3,13.7,86.0,1010.7,1,0
2022-08-09,106.0,27.2,15.3,82.3,1009.5,1,0
2022-08-10,17.1,28.5,15.5,71.1,1011.4,1,0
2022-08-11,18.6,29.2,12.4,71.9,1011.4,1,0
2022-08-12,18.4,29.1,13.2,70.0,1013.5,0,0
2022-08-13,32.2,29.7,13.3,81.3,1013.6,0,0
2022-08-14,13.5,29.4,17.5,68.0,1012.9,0,0
2022-08-15,21.4,28.2,13.7,66.7,1012.1,0,0
2022-08-16,41.1,27.1,12.1,89.5,1012.1,0,0
2022-08-17,48.4,27.7,13.7,86.6,1011.6,1,0
2022-08-18,19.3,27.4,14.4,75.3,1011.8,0,0
2022-08-19,33.5,27.9,11.7,79.0,1015.0,0,0
2022-08-20,11.6,27.7,15.6,66.8,1014.3,0,0
2022-08-21,14.0,26.5,11.3,67.9,1014.0,0,0
2022-08-22,31.3,26.9,12.9,77.2,1011.9,0,0
2022-08-23,14.4,28.5,14.4,63.0,1012.7,0,0
2022-08-24,37.0,26.9,15.0,84.6,1012.2,0,0
2022-08-25,42.5,24.7,12.1,82.7,1012.1,0,0
2022-08-26,3.9,25.2,15.1,65.3,1012.2,0,0
2022-08-27,32.9,25.3,13.9,87.1,1012.0,0,0
2022-08-28,6.3,23.7,13.7,73.4,1010.4,0,0
2022-08-29,15.0,23.8,17.5,79.1,1011.5,0,0
2022-08-30,5.5,24.6,12.2,65.3,1014.1,0,0
2022-08-31,23.1,25.5,19.1,70.3,1012.9,0,0
2022-09-01,13.6,25.6,11.5,69.5,1010.2,0,0
2022-09-02,14.8,26.0,12.1,63.1,1010.2,0,0
2022-09-03,29.4,25.2,15.4,77.0,1009.8,0,0
2022-09-04,28.2,25.9,14.6,81.9,1010.8,0,0
2022-09-05,27.9,26.2,16.1,79.6,1010.5,0,0
2022-09-06,21.3,25.6,13.6,71.4,1011.0,0,0
2022-09-07,25.0,27.1,11.2,79.8,1011.4,0,0
2022-09-08,37.0,28.1,15.6,73.5,1010.6,0,0
2022-09-09,19.9,28.8,13.7,78.4,1009.3,0,0
2022-09-10,24.4,28.2,19.1,71.2,1011.6,0,0
2022-09-11,12.4,27.0,12.0,67.7,1012.5,0,0
2022-09-12,9.8,27.6,11.4,55.8,1011.5,0,0
2022-09-13,17.5,26.8,17.3,73.6,1011.0,0,0
2022-09-14,42.4,25.1,17.1,90.1,1011.7,0,0
2022-09-15,27.7,25.2,13.0,76.3,1011.1,0,0
2022-09-16,25.4,24.9,13.0,75.9,1011.4,0,0
2022-09-17,21.0,25.2,15.6,77.6,1010.6,0,0
2022-09-18,4.3,25.5,11.4,64.6,1010.0,0,0
2022-09-19,3.1,24.5,11.0,60.6,1009.0,0,0
2022-09-20,4.4,25.7,11.8,61.9,1010.8,0,0
2022-09-21,13.8,26.6,14.1,75.3,1011.0,0,0
2022-09-22,12.5,27.1,11.8,68.4,1009.8,0,0
2022-09-23,18.1,26.4,13.3,73.3,1008.9,0,0
2022-09-24,12.9,26.2,15.5,71.9,1008.8,0,0
2022-09-25,5.9,26.2,18.6,66.3,1009.3,0,0
2022-09-26,9.4,26.5,13.3,61.6,1008.4,0,0
2022-09-27,7.4,26.2,12.4,66.3,1007.1,0,0
2022-09-28,12.7,26.3,14.1,62.6,1008.2,0,0
2022-09-29,8.8,25.9,12.9,66.0,1010.2,0,0
2022-09-30,5.9,25.7,15.2,62.9,1008.7,0,0
2022-10-01,18.7,26.1,12.7,73.4,1007.9,0,0
2022-10-02,3.3,26.2,10.8,68.4,1008.8,0,0
2022-10-03,25.8,24.9,11.7,77.2,1010.4,0,0
2022-10-04,7.6,25.0,11.7,66.1,1011.8,0,0
2022-10-05,7.1,23.6,10.7,69.5,1009.0,0,0
2022-10-06,19.4,23.7,11.1,74.0,1011.8,0,0
2022-10-07,13.5,23.1,11.8,72.6,1010.0,0,0
2022-10-08,10.1,22.8,12.5,73.2,1008.7,0,0
2022-10-09,14.7,23.4,12.9,70.7,1008.8,0,0
2022-10-10,4.4,24.4,11.4,65.3,1008.8,0,0
2022-10-11,6.2,24.4,12.4,63.4,1009.3,0,0
2022-10-12,8.6,24.3,11.2,63.9,1009.6,0,0
2022-10-13,11.6,23.9,12.4,72.5,1011.3,0,0
2022-10-14,1.2,23.5,10.6,61.4,1011.8,0,0
2022-10-15,2.0,24.2,12.9,66.0,1011.8,0,0
2022-10-16,13.1,24.6,10.6,70.8,1011.8,0,0
2022-10-17,3.0,23.9,11.8,62.7,1011.3,0,0
2022-10-18,14.3,23.2,12.8,68.5,1012.2,0,0
2022-10-19,2.5,23.0,12.1,61.3,1010.0,0,0
2022-10-20,3.8,23.4,10.4,69.9,1009.9,0,0
2022-10-21,7.6,23.1,16.2,75.5,1010.6,0,0
2022-10-22,8.2,23.0,15.4,71.5,1010.0,0,0
2022-10-23,3.1,23.5,12.3,65.3,1010.0,0,0
2022-10-24,3.6,22.9,11.7,73.7,1010.9,0,0
2022-10-25,5.9,24.4,14.7,59.4,1011.1,0,0
2022-10-26,5.7,24.3,11.3,67.1,1009.9,0,0
2022-10-27,0.2,24.6,17.4,60.0,1009.1,0,0
2022-10-28,8.7,23.8,11.3,68.4,1010.9,0,0
2022-10-29,0.4,23.2,11.3,61.0,1010.0,0,0
2022-10-30,10.3,24.2,10.6,66.3,1010.5,0,0
2022-10-31,4.8,24.0,13.7,64.4,1010.6,0,0
2022-11-01,1.2,23.2,13.0,62.7,1011.1,0,0
2022-11-02,9.4,23.2,11.2,67.6,1010.8,0,0
2022-11-03,2.4,23.3,12.0,68.2,1011.8,0,0
2022-11-04,12.4,25.1,15.9,70.9,1011.3,0,0
2022-11-05,14.0,26.6,10.7,68.1,1011.4,0,0
2022-11-06,12.3,27.5,11.1,67.8,1011.6,0,0
2022-11-07,7.6,27.8,10.8,64.2,1012.4,0,0
2022-11-08,5.1,26.8,12.7,61.2,1012.8,0,0
2022-11-09,9.8,25.7,12.9,69.2,1012.9,0,0
2022-11-10,11.3,23.6,11.8,78.6,1012.3,0,0
2022-11-11,2.1,22.5,12.9,67.1,1010.9,0,0
2022-11-12,4.9,23.9,10.7,65.9,1011.1,0,0
2022-11-13,1.5,24.7,17.0,59.4,1011.7,0,0
2022-11-14,10.1,24.2,13.8,68.9,1013.0,0,0
2022-11-15,3.8,24.3,13.4,64.6,1013.7,0,0
2022-11-16,2.9,24.4,13.6,54.0,1012.9,0,0
2022-11-17,5.8,25.0,11.9,72.2,1012.2,0,0
2022-11-18,0.9,25.0,10.8,60.9,1011.7,0,0
2022-11-19,3.2,24.1,16.0,68.2,1010.3,0,0
2022-11-20,1.9,24.1,14.6,64.6,1009.6,0,0
2022-11-21,1.7,25.6,15.3,61.8,1011.8,0,0
2022-11-22,4.3,25.2,12.7,66.7,1012.8,0,0
2022-11-23,1.4,25.1,11.7,67.3,1010.3,0,0
2022-11-24,7.0,25.0,11.7,66.9,1008.7,0,0
2022-11-25,0.9,25.0,12.0,57.7,1011.0,0,0
2022-11-26,1.3,25.6,11.2,64.9,1009.8,0,0
2022-11-27,3.9,24.3,12.6,63.4,1011.0,0,0
2022-11-28,2.6,24.1,13.6,68.6,1009.3,0,0
2022-11-29,1.2,24.8,12.9,66.8,1008.7,0,0
2022-11-30,0.5,25.6,15.9,64.5,1008.9,0,0
2022-12-01,2.5,25.2,18.0,65.0,1008.6,0,0
2022-12-02,0.6,25.2,12.1,61.0,1008.3,0,0
2022-12-03,0.5,25.3,12.5,59.5,1008.1,0,0
2022-12-04,2.9,25.6,11.4,68.0,1012.0,0,0
2022-12-05,0.8,24.9,11.4,59.5,1012.9,0,0
2022-12-06,1.0,25.1,12.4,61.8,1015.0,0,0
2022-12-07,1.6,24.9,10.8,64.3,1014.9,0,0
2022-12-08,2.2,23.7,10.6,67.7,1013.8,0,0
2022-12-09,1.2,23.5,13.7,66.6,1012.3,0,0
2022-12-10,0.8,23.2,12.4,68.4,1012.9,0,0
2022-12-11,0.1,24.1,11.7,51.8,1012.1,0,0
2022-12-12,1.4,23.3,10.5,63.6,1013.1,0,0
2022-12-13,0.2,24.2,10.3,60.1,1013.0,0,0
2022-12-14,0.9,24.1,13.8,64.8,1012.1,0,0
2022-12-15,1.2,23.1,11.2,67.9,1013.1,0,0
2022-12-16,1.3,21.1,12.2,66.3,1011.9,0,0
2022-12-17,0.7,21.7,10.1,69.9,1012.2,0,0
2022-12-18,1.7,23.5,15.6,61.5,1010.1,0,0
2022-12-19,3.3,22.7,11.5,59.1,1009.1,0,0
2022-12-20,0.5,23.1,10.8,64.5,1008.8,0,0
2022-12-21,1.1,23.6,17.3,64.4,1009.2,0,0
2022-12-22,0.2,25.1,16.3,60.1,1009.9,0,0
2022-12-23,2.6,25.6,12.5,61.6,1009.6,0,0
2022-12-24,0.4,25.3,10.8,54.8,1010.5,0,0
2022-12-25,3.1,25.3,11.0,64.0,1014.1,0,0
2022-12-26,0.7,25.3,12.8,64.8,1012.3,0,0
2022-12-27,0.5,23.3,11.2,63.8,1012.3,0,0
2022-12-28,1.4,23.3,11.7,64.9,1012.1,0,0
2022-12-29,1.3,25.4,10.0,62.7,1012.3,0,0
2022-12-30,1.2,26.6,11.5,56.0,1010.7,0,0
2022-12-31,0.4,27.2,14.0,62.9,1010.2,0,0
2023-01-01,0.9,25.8,11.0,63.3,1010.8,0,0
2023-01-02,0.7,26.1,13.3,57.9,1013.0,0,0
2023-01-03,0.0,24.5,16.2,55.9,1010.9,0,0
2023-01-04,0.0,25.5,11.3,60.9,1011.6,0,0
2023-01-05,1.0,25.4,10.3,65.3,1010.7,0,0
2023-01-06,0.0,26.9,13.1,64.8,1010.2,0,0
2023-01-07,1.0,27.2,12.2,66.2,1009.4,0,0
2023-01-08,0.0,27.9,13.5,57.5,1011.2,0,0
2023-01-09,0.2,26.5,13.4,61.8,1011.5,0,0
2023-01-10,0.0,26.0,10.8,63.9,1011.2,0,0
2023-01-11,0.5,26.4,10.0,60.5,1011.1,0,0
2023-01-12,0.1,27.0,14.4,60.1,1010.9,0,0
2023-01-13,0.2,26.0,13.3,57.7,1012.9,0,0
2023-01-14,0.3,24.8,13.8,59.5,1010.9,0,0
2023-01-15,0.7,24.9,12.5,64.6,1011.5,0,0
2023-01-16,0.9,24.7,11.3,65.7,1012.2,0,0
2023-01-17,0.0,25.1,11.1,59.2,1011.9,0,0
2023-01-18,0.0,25.1,11.6,61.7,1013.3,0,0
2023-01-19,0.0,26.1,15.8,64.3,1012.4,0,0
2023-01-20,0.0,27.1,11.4,62.9,1008.9,0,0
2023-01-21,0.0,27.1,13.4,62.8,1011.1,0,0
2023-01-22,0.4,26.9,13.1,64.2,1012.1,0,0
2023-01-23,0.7,26.0,13.5,63.6,1013.7,0,0
2023-01-24,0.0,25.1,10.7,66.9,1013.5,0,0
2023-01-25,0.0,25.2,12.8,62.1,1012.5,0,0
2023-01-26,0.0,26.7,12.1,61.4,1010.0,0,0
2023-01-27,0.5,27.0,10.6,68.4,1010.1,0,0
2023-01-28,1.2,27.5,10.6,64.2,1010.3,0,0
2023-01-29,0.4,27.4,10.6,57.1,1011.6,0,0
2023-01-30,0.8,27.9,10.6,64.1,1013.9,0,0
2023-01-31,0.3,26.7,14.0,60.9,1009.9,0,0
2023-02-01,0.5,27.7,14.0,58.9,1010.3,0,0
2023-02-02,1.0,29.1,11.4,59.0,1011.0,0,0
2023-02-03,0.9,27.6,11.8,55.6,1012.7,0,0
2023-02-04,1.4,27.7,13.1,56.0,1014.1,0,0
2023-02-05,0.0,28.2,13.3,50.1,1012.0,0,0
2023-02-06,0.0,28.9,13.7,58.9,1012.8,0,0
2023-02-07,0.1,28.1,11.9,54.8,1013.1,0,0
2023-02-08,1.1,27.8,11.1,58.1,1012.8,0,0
2023-02-09,0.8,26.1,13.2,63.2,1010.2,0,0
2023-02-10,0.1,26.1,10.6,63.8,1012.5,0,0
2023-02-11,0.6,26.5,10.1,61.8,1010.9,0,0
2023-02-12,1.1,27.0,13.0,62.3,1011.4,0,0
2023-02-13,1.1,27.8,10.3,64.7,1011.2,0,0
2023-02-14,0.4,27.5,10.1,58.3,1010.6,0,0
2023-02-15,0.0,27.8,10.1,65.2,1008.5,0,0
2023-02-16,0.0,27.6,11.4,61.2,1010.1,0,0
2023-02-17,0.6,27.1,10.9,65.5,1011.8,0,0
2023-02-18,0.0,27.6,16.6,66.4,1011.5,0,0
2023-02-19,1.4,28.7,10.7,59.3,1011.6,0,0
2023-02-20,1.2,28.1,15.3,56.9,1011.1,0,0
2023-02-21,0.4,28.8,15.0,57.6,1010.0,0,0
2023-02-22,0.8,28.4,12.2,60.3,1010.2,0,0
2023-02-23,1.0,28.5,10.2,65.2,1011.3,0,0
2023-02-24,1.7,28.6,14.1,51.9,1008.3,0,0
2023-02-25,1.6,28.5,12.3,57.3,1009.3,0,0
2023-02-26,0.7,27.4,10.4,60.8,1008.8,0,0
2023-02-27,2.3,27.6,15.1,60.9,1008.5,0,0
2023-02-28,1.5,27.6,13.2,57.9,1007.6,0,0
2023-03-01,1.4,26.6,14.5,59.0,1009.4,0,0
2023-03-02,2.2,27.9,11.6,60.3,1010.8,0,0
2023-03-03,1.0,27.3,11.6,63.4,1009.8,0,0
2023-03-04,1.4,28.7,13.7,61.5,1011.7,0,0
2023-03-05,0.6,29.1,13.9,58.0,1012.7,0,0
2023-03-06,1.1,29.4,10.6,59.7,1011.0,0,0
2023-03-07,0.7,30.4,12.5,59.7,1013.1,0,0
2023-03-08,1.4,30.3,13.8,60.1,1012.3,0,0
2023-03-09,0.8,29.9,11.8,54.5,1011.9,0,0
2023-03-10,2.6,29.8,10.3,56.9,1010.8,0,0
2023-03-11,1.9,30.6,10.2,63.2,1013.0,0,0
2023-03-12,0.8,30.0,13.1,60.6,1012.3,0,0
2023-03-13,0.1,30.3,11.3,50.3,1010.8,0,0
2023-03-14,1.0,29.7,13.3,62.9,1011.0,0,0
2023-03-15,1.7,28.7,11.5,65.8,1010.7,0,0
2023-03-16,0.4,28.1,12.2,59.1,1010.9,0,0
2023-03-17,0.9,27.3,10.1,62.3,1011.1,0,0
2023-03-18,0.7,28.8,10.2,63.0,1010.5,0,0
2023-03-19,0.7,28.5,10.6,56.2,1012.7,0,0
2023-03-20,1.2,27.8,11.0,56.4,1010.8,0,0
2023-03-21,0.2,27.2,11.4,58.6,1009.0,0,0
2023-03-22,0.4,28.0,10.4,56.6,1009.6,0,0
2023-03-23,1.2,27.9,12.3,59.2,1010.0,0,0
2023-03-24,0.5,29.0,14.7,61.9,1010.9,0,0
2023-03-25,1.1,29.6,10.3,65.9,1009.9,0,0
2023-03-26,2.1,29.1,10.9,61.4,1009.2,0,0
2023-03-27,2.9,28.8,10.3,59.4,1010.9,0,0
2023-03-28,0.7,29.6,12.9,60.8,1009.1,0,0
2023-03-29,2.5,29.8,12.5,55.8,1007.7,0,0
2023-03-30,1.1,29.0,12.2,52.9,1008.2,0,0
2023-03-31,1.1,30.2,10.8,62.2,1010.2,0,0
2023-04-01,0.5,29.1,12.5,62.5,1008.2,0,0
2023-04-02,2.1,29.4,13.0,60.3,1006.3,0,0
2023-04-03,5.1,29.1,14.0,65.8,1008.6,0,0
2023-04-04,2.3,28.8,11.5,65.5,1008.0,0,0
2023-04-05,2.5,29.4,11.8,54.8,1010.1,0,0
2023-04-06,0.8,29.9,11.1,61.0,1010.9,0,0
2023-04-07,3.8,29.1,10.4,56.6,1011.0,0,0
2023-04-08,5.5,29.1,15.5,63.4,1010.2,0,0
2023-04-09,4.1,29.5,10.5,59.3,1010.7,0,0
2023-04-10,6.0,29.2,12.4,56.6,1011.1,0,0
2023-04-11,5.0,30.6,11.4,56.1,1011.1,0,0
2023-04-12,10.2,30.7,10.9,73.3,1012.6,0,0
2023-04-13,9.9,30.7,10.7,63.9,1010.1,0,0
2023-04-14,11.5,31.1,17.4,63.6,1011.7,0,0
2023-04-15,2.7,31.8,11.7,54.3,1009.9,0,0
2023-04-16,10.3,31.4,16.7,53.9,1011.8,0,0
2023-04-17,4.7,31.4,14.2,62.0,1012.5,0,0
2023-04-18,6.4,30.0,12.2,59.7,1013.5,0,0
2023-04-19,2.7,29.8,13.5,61.0,1013.3,0,0
2023-04-20,8.2,31.7,15.8,59.3,1013.2,0,0
2023-04-21,3.5,30.0,10.8,69.2,1012.9,0,0
2023-04-22,7.4,28.8,15.7,66.1,1012.5,0,0
2023-04-23,12.3,30.5,16.8,70.6,1012.8,0,0
2023-04-24,6.8,32.6,11.2,53.2,1011.0,0,0
2023-04-25,10.2,33.1,18.5,54.4,1010.1,0,0
2023-04-26,9.6,32.6,11.6,60.7,1009.8,0,0
2023-04-27,9.2,33.1,15.2,65.1,1010.7,0,0
2023-04-28,3.2,30.4,12.0,60.5,1013.6,0,0
2023-04-29,6.7,31.0,11.5,66.9,1013.9,0,0
2023-04-30,8.6,31.5,14.4,64.7,1012.9,0,0
2023-05-01,13.5,32.2,14.3,68.7,1011.9,0,0
2023-05-02,21.6,32.1,10.5,69.9,1010.9,0,0
2023-05-03,2.7,31.2,11.8,65.2,1011.7,0,0
2023-05-04,2.0,31.2,11.5,59.5,1010.1,0,0
2023-05-05,18.2,30.2,11.4,65.7,1009.5,0,0
2023-05-06,2.2,30.7,13.0,58.1,1008.8,0,0
2023-05-07,1.8,31.2,13.5,62.0,1008.9,0,0
2023-05-08,9.6,31.5,15.0,60.2,1010.4,0,0
2023-05-09,10.5,30.3,13.1,58.9,1008.0,0,0
2023-05-10,143.8,27.4,82.5,86.3,995.1,1,1
2023-05-11,43.5,27.1,68.2,85.9,996.3,1,1
2023-05-12,77.3,26.6,87.9,87.8,991.2,1,1
2023-05-13,26.8,27.4,74.3,70.5,998.3,1,1
2023-05-14,5.4,31.1,10.7,59.5,1008.2,0,0
2023-05-15,8.3,29.8,16.2,69.5,1010.8,0,0
2023-05-16,6.9,30.1,13.7,59.1,1011.3,0,0
2023-05-17,6.8,30.6,14.4,61.2,1011.8,0,0
2023-05-18,39.1,31.2,11.5,68.1,1011.2,0,0
