date,rainfall_mm,temperature_c,wind_speed_kmh,humidity_percent,pressure_hpa,flood_occurred,cyclone_occurred
2022-03-11,0.5,30.0,14.9,56.0,1009.2,0,0
2022-03-12,0.9,28.8,16.6,61.1,1006.6,0,0
2022-03-13,0.0,29.2,13.7,61.9,1008.1,0,0
2022-03-14,0.0,29.8,14.8,61.2,1009.0,0,0
2022-03-15,1.0,31.9,12.5,49.7,1008.4,0,0
2022-03-16,0.3,30.9,15.6,60.6,1008.3,0,0
2022-03-17,0.4,30.5,13.4,58.3,1009.1,0,0
2022-03-18,0.7,31.0,13.9,56.6,1008.9,0,0
2022-03-19,0.2,31.1,16.3,59.7,1008.3,0,0
2022-03-20,0.3,30.2,14.1,57.8,1006.8,0,0
2022-03-21,0.9,30.6,15.3,54.8,1007.4,0,0
2022-03-22,1.2,31.3,15.5,57.8,1006.8,0,0
2022-03-23,0.5,31.1,12.5,56.9,1006.5,0,0
2022-03-24,1.5,31.2,14.9,58.3,1007.4,0,0
2022-03-25,1.1,30.9,13.9,49.3,1005.9,0,0
2022-03-26,0.8,31.4,14.3,60.8,1007.1,0,0
2022-03-27,0.7,31.6,13.9,64.6,1008.0,0,0
2022-03-28,1.1,30.0,12.9,59.4,1008.7,0,0
2022-03-29,1.5,29.1,12.3,58.0,1009.1,0,0
2022-03-30,0.7,30.3,12.6,56.8,1011.4,0,0
2022-03-31,0.6,30.9,13.0,58.8,1009.8,0,0
2022-04-01,3.2,30.4,12.1,68.4,1009.4,0,0
2022-04-02,2.4,30.8,13.7,59.1,1008.1,0,0
2022-04-03,1.7,29.3,13.9,55.6,1008.8,0,0
2022-04-04,1.8,30.2,13.0,65.5,1009.0,0,0
2022-04-05,0.1,29.6,17.6,61.9,1009.6,0,0
2022-04-06,3.8,30.8,14.9,60.7,1009.6,0,0
2022-04-07,1.0,31.4,13.4,55.1,1007.8,0,0
2022-04-08,2.2,30.7,12.6,64.1,1007.5,0,0
2022-04-09,1.6,31.5,12.2,56.8,1008.8,0,0
2022-04-10,0.8,31.0,18.1,57.5,1007.0,0,0
2022-04-11,1.1,29.9,16.0,61.7,1008.9,0,0
2022-04-12,2.1,31.1,15.1,51.9,1007.7,0,0
2022-04-13,0.5,31.7,14.2,55.1,1008.6,0,0
2022-04-14,1.4,31.7,16.9,57.6,1010.2,0,0
2022-04-15,3.4,32.6,15.2,63.1,1008.2,0,0
2022-04-16,2.5,32.2,15.6,55.9,1007.7,0,0
2022-04-17,1.1,32.4,13.2,53.1,1009.2,0,0
2022-04-18,2.0,31.2,17.5,52.2,1009.4,0,0
2022-04-19,1.1,31.8,14.1,56.2,1006.4,0,0
2022-04-20,1.2,31.2,13.6,60.5,1005.0,0,0
2022-04-21,6.1,31.3,13.0,61.4,1005.9,0,0
2022-04-22,0.3,31.3,14.4,59.5,1005.4,0,0
2022-04-23,4.0,31.3,14.0,61.2,1006.9,0,0
2022-04-24,6.7,32.0,14.0,68.9,1009.9,0,0
2022-04-25,4.4,30.6,15.6,67.7,1007.8,0,0
2022-04-26,8.2,30.5,14.6,63.0,1008.4,0,0
2022-04-27,1.4,31.1,14.2,60.2,1006.8,0,0
2022-04-28,0.2,29.8,12.4,64.4,1005.6,0,0
2022-04-29,0.3,28.8,15.5,54.9,1005.9,0,0
2022-04-30,3.5,30.5,15.5,63.6,1005.4,0,0
2022-05-01,1.4,30.2,12.9,54.2,1006.0,0,0
2022-05-02,12.6,28.0,71.4,66.2,991.8,0,1
2022-05-03,53.1,28.8,101.3,88.6,989.9,0,1
2022-05-04,105.6,29.5,82.5,92.6,991.7,1,1
2022-05-05,65.7,29.6,55.2,85.7,998.8,1,1
2022-05-06,8.8,33.4,12.8,60.4,1009.5,1,0
2022-05-07,5.4,33.4,14.8,64.3,1009.3,0,0
2022-05-08,3.2,33.2,13.0,59.9,1008.1,0,0
2022-05-09,3.3,31.9,13.8,64.1,1008.2,0,0
2022-05-10,1.8,32.7,18.4,55.6,1010.4,0,0
2022-05-11,6.3,32.4,18.8,62.3,1010.9,0,0
2022-05-12,2.7,31.9,17.4,65.5,1010.4,0,0
2022-05-13,1.4,31.2,13.2,65.5,1010.0,0,0
2022-05-14,7.4,33.2,15.2,66.2,1011.2,0,0
2022-05-15,3.1,33.5,14.6,60.9,1011.9,0,0
2022-05-16,1.5,33.3,17.7,56.2,1011.4,0,0
2022-05-17,21.4,32.8,14.9,59.9,1010.7,0,0
2022-05-18,5.1,33.4,13.6,58.5,1009.8,0,0
2022-05-19,11.4,32.7,14.9,67.4,1008.1,0,0
2022-05-20,2.6,32.7,12.9,56.5,1006.4,0,0
2022-05-21,1.8,33.5,15.3,59.5,1007.7,0,0
2022-05-22,2.0,32.6,13.5,60.6,1007.6,0,0
2022-05-23,2.9,34.8,14.7,51.5,1006.8,0,0
2022-05-24,6.8,35.4,14.8,57.0,1008.6,0,0
2022-05-25,3.3,35.3,12.6,50.4,1007.4,0,0
2022-05-26,2.2,33.7,14.4,54.6,1009.3,0,0
2022-05-27,14.2,33.0,13.9,65.5,1008.4,0,0
2022-05-28,15.9,32.5,13.3,65.0,1008.6,0,0
2022-05-29,4.8,32.6,15.8,50.1,1010.2,0,0
2022-05-30,14.6,33.5,17.3,74.9,1013.3,0,0
2022-05-31,4.8,33.3,18.7,55.4,1011.2,0,0
2022-06-01,12.7,33.5,13.4,57.4,1011.7,0,0
2022-06-02,19.5,32.6,15.1,64.8,1010.3,0,0
2022-06-03,7.1,31.1,16.8,57.0,1008.7,0,0
2022-06-04,8.7,31.7,12.5,67.5,1006.8,0,0
2022-06-05,7.8,33.6,17.5,60.7,1005.0,0,0
2022-06-06,11.1,31.8,13.1,65.2,1005.0,0,0
2022-06-07,10.7,33.1,13.6,64.5,1006.7,0,0
2022-06-08,4.5,32.9,14.8,49.3,1007.2,0,0
2022-06-09,4.3,32.1,13.5,57.8,1008.2,0,0
2022-06-10,4.3,33.4,12.7,54.6,1007.3,0,0
2022-06-11,16.4,32.4,16.2,71.4,1008.5,0,0
2022-06-12,0.4,32.4,19.1,49.2,1008.2,0,0
2022-06-13,8.3,32.4,16.1,54.0,1008.4,0,0
2022-06-14,18.6,31.9,13.9,72.9,1010.2,0,0
2022-06-15,24.9,31.3,16.6,70.2,1008.8,0,0
2022-06-16,16.9,32.6,13.8,65.2,1009.4,0,0
2022-06-17,15.4,32.4,14.3,66.0,1008.3,0,0
2022-06-18,15.3,32.3,12.8,66.7,1007.7,0,0
2022-06-19,6.7,30.5,14.3,65.1,1009.0,0,0
2022-06-20,11.6,29.3,16.6,69.6,1006.9,0,0
2022-06-21,13.4,29.3,13.1,62.2,1005.0,0,0
2022-06-22,18.0,27.8,18.6,69.6,1006.3,0,0
2022-06-23,16.8,28.1,15.3,68.7,1007.6,0,0
2022-06-24,8.8,28.5,13.2,62.5,1005.8,0,0
2022-06-25,24.4,28.4,13.6,79.8,1007.1,0,0
2022-06-26,3.2,28.6,19.0,68.3,1008.4,0,0
2022-06-27,17.0,30.7,13.1,67.7,1005.8,0,0
2022-06-28,15.1,30.8,13.1,62.8,1007.0,0,0
2022-06-29,11.9,30.5,17.3,66.7,1009.3,0,0
2022-06-30,18.0,30.1,13.8,69.5,1007.7,0,0
2022-07-01,4.5,31.0,13.6,63.9,1009.1,0,0
2022-07-02,4.6,32.1,14.2,61.5,1008.8,0,0
2022-07-03,14.9,32.0,15.0,63.0,1007.8,0,0
2022-07-04,12.9,33.5,13.2,61.6,1009.1,0,0
2022-07-05,15.5,33.4,13.0,63.5,1007.3,0,0
2022-07-06,14.8,32.7,14.7,62.0,1008.8,0,0
2022-07-07,11.4,31.9,16.4,60.5,1009.3,0,0
2022-07-08,17.2,30.6,12.9,70.4,1008.9,0,0
2022-07-09,24.5,31.4,13.3,72.4,1009.8,0,0
2022-07-10,26.7,31.3,15.5,68.4,1009.9,0,0
2022-07-11,27.6,31.6,16.4,72.5,1009.7,0,0
2022-07-12,23.3,31.6,16.3,74.7,1010.8,0,0
2022-07-13,20.7,30.3,15.7,71.3,1009.2,0,0
2022-07-14,9.0,30.2,16.6,61.2,1009.0,0,0
2022-07-15,23.3,30.0,17.1,76.2,1006.8,0,0
2022-07-16,3.0,30.0,15.9,55.4,1007.1,0,0
2022-07-17,18.3,31.1,12.9,66.8,1007.3,0,0
2022-07-18,32.3,31.3,14.8,76.0,1007.5,0,0
2022-07-19,15.6,31.7,13.1,58.4,1009.3,0,0
2022-07-20,20.1,31.0,17.8,72.6,1007.0,0,0
2022-07-21,46.9,30.7,12.9,87.9,1010.0,1,0
2022-07-22,20.5,29.8,12.9,66.7,1008.9,1,0
2022-07-23,29.7,29.3,13.6,76.6,1007.7,1,0
2022-07-24,12.9,29.5,13.9,64.3,1009.0,0,0
2022-07-25,29.6,28.6,19.0,79.1,1008.1,0,0
2022-07-26,10.3,28.9,13.2,61.7,1010.9,0,0
2022-07-27,5.1,28.6,15.6,62.1,1008.9,0,0
2022-07-28,31.1,29.9,14.5,73.7,1009.0,0,0
2022-07-29,22.9,28.6,14.6,69.5,1009.4,0,0
2022-07-30,10.3,28.4,13.2,58.5,1009.2,0,0
2022-07-31,24.4,27.4,13.4,70.1,1007.3,0,0
2022-08-01,29.4,27.4,13.0,79.8,1007.3,0,0
2022-08-02,1.9,26.8,16.2,59.2,1006.4,0,0
2022-08-03,10.3,29.0,13.3,63.2,1006.8,0,0
2022-08-04,6.2,28.8,12.9,64.0,1007.2,0,0
2022-08-05,4.2,27.8,16.9,60.8,1008.6,0,0
2022-08-06,21.1,28.4,14.9,77.2,1009.4,0,0
2022-08-07,18.0,28.1,13.6,62.8,1007.0,0,0
2022-08-08,22.3,27.3,20.7,74.0,1005.9,0,0
2022-08-09,11.0,26.8,15.4,67.4,1005.5,0,0
2022-08-10,35.1,26.7,15.7,81.3,1006.3,0,0
2022-08-11,35.8,27.3,14.4,76.2,1007.4,1,0
2022-08-12,23.2,27.4,13.6,72.7,1008.6,1,0
2022-08-13,3.8,27.6,13.6,68.5,1007.0,0,0
2022-08-14,2.6,27.6,19.3,60.4,1011.6,0,0
2022-08-15,12.4,27.2,14.3,67.0,1009.4,0,0
2022-08-16,1.8,28.2,15.3,56.8,1007.5,0,0
2022-08-17,9.0,27.9,14.3,67.8,1010.4,0,0
2022-08-18,11.3,27.4,14.3,63.5,1009.6,0,0
2022-08-19,27.1,27.3,17.4,76.6,1008.1,0,0
2022-08-20,4.1,27.8,13.5,66.0,1007.2,0,0
2022-08-21,29.7,26.4,16.8,76.7,1007.5,0,0
2022-08-22,22.3,26.9,13.4,71.0,1008.9,0,0
2022-08-23,8.3,26.5,15.3,66.0,1008.0,0,0
2022-08-24,7.4,26.3,22.0,62.7,1007.5,0,0
2022-08-25,1.1,25.8,18.4,52.4,1007.0,0,0
2022-08-26,7.0,26.1,15.2,65.5,1007.3,0,0
2022-08-27,30.1,27.1,17.6,71.7,1007.9,0,0
2022-08-28,2.6,25.5,14.7,64.0,1007.9,0,0
2022-08-29,22.4,24.7,13.9,76.1,1007.9,0,0
2022-08-30,2.3,24.8,15.2,58.1,1005.6,0,0
2022-08-31,9.0,25.0,16.9,70.3,1005.4,0,0
2022-09-01,5.7,26.0,15.7,64.8,1007.1,0,0
2022-09-02,0.7,25.2,16.1,61.6,1007.5,0,0
2022-09-03,26.6,24.9,16.4,75.5,1009.9,0,0
2022-09-04,6.5,24.1,13.8,65.1,1010.3,0,0
2022-09-05,3.7,24.1,15.6,66.1,1010.3,0,0
2022-09-06,10.9,26.1,13.4,64.9,1008.8,0,0
2022-09-07,6.7,25.3,15.1,70.9,1009.7,0,0
2022-09-08,24.7,26.4,15.6,82.9,1008.8,0,0
2022-09-09,13.9,26.7,16.4,64.8,1007.2,0,0
2022-09-10,10.2,26.0,12.7,63.6,1009.4,0,0
2022-09-11,4.8,26.6,14.7,64.3,1009.6,0,0
2022-09-12,11.3,26.4,14.6,69.7,1009.2,0,0
2022-09-13,8.9,25.5,13.9,67.4,1007.4,0,0
2022-09-14,13.1,24.5,14.6,69.4,1006.8,0,0
2022-09-15,12.5,23.7,13.4,71.6,1005.0,0,0
2022-09-16,9.2,23.8,13.9,68.7,1009.1,0,0
2022-09-17,14.2,23.9,13.5,73.9,1007.8,0,0
2022-09-18,37.9,23.2,13.1,86.1,1007.3,0,0
2022-09-19,3.2,24.3,15.8,65.2,1007.1,0,0
2022-09-20,13.8,23.6,15.5,70.3,1006.3,0,0
2022-09-21,5.3,23.0,12.6,75.8,1009.3,0,0
2022-09-22,17.9,24.2,13.8,72.5,1008.2,0,0
2022-09-23,13.3,24.2,16.2,68.9,1008.5,0,0
2022-09-24,3.6,23.1,13.7,67.4,1008.6,0,0
2022-09-25,7.0,23.1,14.8,64.0,1007.7,0,0
2022-09-26,5.1,23.2,15.1,62.7,1007.0,0,0
2022-09-27,10.8,23.5,15.6,68.9,1006.8,0,0
2022-09-28,4.0,24.3,13.8,66.0,1008.2,0,0
2022-09-29,6.9,23.5,15.5,66.6,1008.6,0,0
2022-09-30,3.1,24.9,14.4,64.3,1007.0,0,0
2022-10-01,7.5,25.8,15.0,71.1,1006.4,0,0
2022-10-02,10.4,26.1,14.1,67.0,1006.4,0,0
2022-10-03,9.8,25.3,16.6,64.2,1005.6,0,0
2022-10-04,3.1,24.2,23.3,66.8,1007.6,0,0
2022-10-05,3.9,23.6,15.8,67.7,1008.5,0,0
2022-10-06,11.3,25.1,17.7,73.2,1009.2,0,0
2022-10-07,17.6,24.1,14.0,63.4,1010.5,0,0
2022-10-08,5.1,22.7,14.6,62.4,1009.1,0,0
2022-10-09,8.9,22.8,17.4,74.0,1008.3,0,0
2022-10-10,1.0,23.1,12.9,63.7,1009.4,0,0
2022-10-11,2.8,23.4,13.7,68.6,1010.0,0,0
2022-10-12,7.2,23.9,16.3,65.5,1006.5,0,0
2022-10-13,3.5,22.3,17.2,62.5,1007.1,0,0
2022-10-14,4.2,22.0,12.6,59.2,1007.3,0,0
2022-10-15,2.6,22.7,12.6,72.2,1009.6,0,0
2022-10-16,9.2,21.5,13.7,74.5,1007.3,0,0
2022-10-17,8.1,22.9,13.2,67.7,1008.9,0,0
2022-10-18,5.0,24.1,14.0,70.7,1007.7,0,0
2022-10-19,4.7,23.1,12.6,62.5,1007.1,0,0
2022-10-20,7.3,24.2,13.7,62.6,1007.8,0,0
2022-10-21,0.9,23.4,12.9,65.7,1008.6,0,0
2022-10-22,2.2,24.6,13.6,58.2,1007.1,0,0
2022-10-23,11.2,25.3,16.0,58.9,1007.4,0,0
2022-10-24,6.8,23.1,13.2,67.1,1008.0,0,0
2022-10-25,4.7,23.8,16.7,72.6,1006.5,0,0
2022-10-26,9.5,24.1,13.8,68.9,1007.4,0,0
2022-10-27,7.5,21.4,12.8,66.0,1006.8,0,0
2022-10-28,1.3,21.2,13.0,70.3,1006.7,0,0
2022-10-29,2.7,21.9,12.9,65.4,1007.5,0,0
2022-10-30,6.0,22.5,16.0,74.6,1006.0,0,0
2022-10-31,0.6,23.6,17.8,66.9,1005.8,0,0
2022-11-01,2.1,22.4,17.8,69.4,1008.7,0,0
2022-11-02,3.0,22.6,13.0,71.7,1008.2,0,0
2022-11-03,2.4,22.4,13.6,60.3,1008.8,0,0
2022-11-04,1.3,21.1,16.5,56.9,1008.7,0,0
2022-11-05,5.0,21.7,12.7,64.9,1006.0,0,0
2022-11-06,0.1,22.2,14.0,66.9,1006.6,0,0
2022-11-07,1.0,21.8,14.0,68.9,1008.3,0,0
2022-11-08,1.9,21.3,13.3,70.9,1009.2,0,0
2022-11-09,0.9,21.6,12.7,64.0,1009.6,0,0
2022-11-10,0.4,21.0,14.0,64.3,1010.6,0,0
2022-11-11,66.7,18.3,83.5,99.3,993.7,1,1
2022-11-12,177.2,18.6,90.6,93.5,999.0,1,1
2022-11-13,59.0,18.8,62.4,100.0,991.5,1,1
2022-11-14,75.9,19.3,57.4,96.5,995.5,1,1
2022-11-15,1.4,22.1,14.6,71.3,1006.4,1,0
2022-11-16,1.6,22.9,15.9,62.2,1007.4,0,0
2022-11-17,0.4,22.4,13.9,66.4,1008.0,0,0
2022-11-18,0.5,21.9,17.3,62.6,1008.5,0,0
2022-11-19,0.4,22.9,18.3,71.1,1009.4,0,0
2022-11-20,1.9,20.4,13.8,68.7,1007.5,0,0
2022-11-21,1.4,20.0,15.7,63.1,1009.5,0,0
2022-11-22,72.6,17.3,55.6,98.8,990.6,1,1
2022-11-23,50.4,17.9,102.6,100.0,1000.1,1,1
2022-11-24,0.4,21.4,16.7,63.1,1009.2,1,0
2022-11-25,1.4,21.8,14.1,64.8,1008.0,0,0
2022-11-26,1.2,21.3,12.6,62.0,1009.7,0,0
2022-11-27,1.3,22.8,15.7,58.5,1007.1,0,0
2022-11-28,3.2,22.7,13.3,65.9,1008.9,0,0
2022-11-29,1.0,22.7,14.3,66.8,1008.6,0,0
2022-11-30,0.6,21.7,13.8,72.0,1010.9,0,0
2022-12-01,0.2,22.0,12.3,57.1,1009.7,0,0
2022-12-02,1.3,23.0,15.1,60.1,1010.3,0,0
2022-12-03,0.9,22.1,12.7,65.9,1009.8,0,0
2022-12-04,0.8,20.7,15.2,63.8,1008.0,0,0
2022-12-05,0.5,20.3,14.8,60.7,1007.3,0,0
2022-12-06,0.4,21.0,13.5,71.3,1007.8,0,0
2022-12-07,1.6,22.4,15.7,71.9,1005.5,0,0
2022-12-08,0.2,22.6,15.0,59.9,1006.0,0,0
2022-12-09,0.6,21.4,13.6,68.6,1006.0,0,0
2022-12-10,0.7,21.3,13.8,67.1,1007.9,0,0
2022-12-11,0.5,20.9,16.0,63.3,1011.4,0,0
2022-12-12,0.8,20.9,12.1,63.6,1010.1,0,0
2022-12-13,1.0,20.3,16.1,63.8,1009.0,0,0
2022-12-14,0.3,20.6,16.7,67.5,1007.0,0,0
2022-12-15,0.5,21.0,15.1,65.7,1007.1,0,0
2022-12-16,0.1,21.7,13.4,58.5,1005.7,0,0
2022-12-17,0.9,23.4,14.9,65.3,1006.1,0,0
2022-12-18,0.5,23.3,15.0,68.7,1006.0,0,0
2022-12-19,0.0,21.2,13.7,62.1,1006.5,0,0
2022-12-20,0.0,20.4,16.3,62.7,1006.5,0,0
2022-12-21,0.7,19.8,16.4,69.3,1007.5,0,0
2022-12-22,0.0,19.5,15.0,68.4,1008.2,0,0
2022-12-23,0.0,20.2,14.6,59.5,1008.3,0,0
2022-12-24,0.0,21.9,12.9,61.2,1009.5,0,0
2022-12-25,1.3,22.6,14.5,69.8,1009.0,0,0
2022-12-26,1.4,22.0,18.0,67.3,1005.9,0,0
2022-12-27,0.2,22.1,16.3,65.9,1006.4,0,0
2022-12-28,0.1,23.3,15.6,59.1,1008.4,0,0
2022-12-29,0.9,22.4,12.1,52.0,1005.7,0,0
2022-12-30,0.2,21.3,12.5,70.5,1005.3,0,0
2022-12-31,1.0,22.4,12.8,64.1,1006.7,0,0
2023-01-01,1.5,23.1,14.3,69.6,1007.2,0,0
2023-01-02,0.0,24.3,13.1,57.9,1006.6,0,0
2023-01-03,0.0,23.0,12.9,68.1,1008.2,0,0
2023-01-04,0.0,22.1,12.8,61.5,1008.0,0,0
2023-01-05,0.4,22.7,14.2,66.2,1009.0,0,0
2023-01-06,0.5,22.9,13.7,62.7,1008.6,0,0
2023-01-07,0.0,23.1,13.6,63.9,1008.2,0,0
2023-01-08,0.1,22.8,18.1,66.9,1010.1,0,0
2023-01-09,0.4,22.4,13.2,57.5,1010.5,0,0
2023-01-10,0.9,22.9,12.4,72.5,1009.5,0,0
2023-01-11,0.0,23.4,12.7,67.7,1007.8,0,0
2023-01-12,0.0,24.1,13.3,68.3,1005.4,0,0
2023-01-13,0.2,23.9,14.6,63.2,1006.2,0,0
2023-01-14,0.1,23.3,18.5,63.9,1005.7,0,0
2023-01-15,0.0,23.1,13.9,62.2,1006.1,0,0
2023-01-16,1.4,21.6,15.1,67.6,1006.8,0,0
2023-01-17,1.5,21.6,13.1,63.0,1006.7,0,0
2023-01-18,0.0,21.6,18.9,58.1,1009.6,0,0
2023-01-19,0.0,23.4,17.4,64.8,1009.9,0,0
2023-01-20,0.0,25.7,13.2,65.8,1007.9,0,0
2023-01-21,0.5,25.2,13.3,61.3,1006.1,0,0
2023-01-22,0.4,24.2,12.6,65.2,1006.7,0,0
2023-01-23,0.0,24.5,12.3,61.6,1007.4,0,0
2023-01-24,0.5,25.2,12.8,63.9,1008.7,0,0
2023-01-25,1.4,25.1,12.6,59.3,1007.0,0,0
2023-01-26,0.5,23.5,14.9,63.8,1006.0,0,0
2023-01-27,1.5,24.2,13.8,61.3,1008.0,0,0
2023-01-28,1.0,24.6,13.6,63.3,1009.1,0,0
2023-01-29,0.4,24.8,15.7,67.3,1009.3,0,0
2023-01-30,0.0,23.9,15.0,63.1,1008.7,0,0
2023-01-31,0.2,24.3,15.2,70.7,1008.8,0,0
2023-02-01,0.0,22.8,12.2,64.4,1006.8,0,0
2023-02-02,0.5,24.0,12.5,55.1,1006.5,0,0
2023-02-03,0.6,23.5,12.6,61.9,1006.7,0,0
2023-02-04,0.0,23.9,12.4,63.3,1008.8,0,0
2023-02-05,0.0,24.2,12.6,65.5,1008.6,0,0
2023-02-06,0.0,23.9,13.4,71.2,1007.9,0,0
2023-02-07,0.6,23.4,13.9,59.1,1007.6,0,0
2023-02-08,0.8,23.9,14.6,59.9,1009.5,0,0
2023-02-09,0.0,25.1,14.2,58.5,1009.4,0,0
2023-02-10,1.1,26.4,12.0,59.3,1009.6,0,0
2023-02-11,0.0,25.5,15.0,58.8,1010.0,0,0
2023-02-12,0.4,26.5,13.7,61.1,1010.4,0,0
2023-02-13,0.1,27.9,15.1,61.9,1010.8,0,0
2023-02-14,0.0,28.4,14.4,54.0,1009.9,0,0
2023-02-15,0.9,29.1,13.3,58.4,1008.7,0,0
2023-02-16,0.5,26.4,13.4,62.9,1008.2,0,0
2023-02-17,0.0,28.6,12.3,63.7,1006.7,0,0
2023-02-18,0.5,28.2,15.2,46.9,1005.6,0,0
2023-02-19,0.0,28.5,13.4,59.8,1008.5,0,0
2023-02-20,1.4,28.3,16.6,68.7,1007.2,0,0
2023-02-21,0.8,26.8,15.3,66.2,1008.4,0,0
2023-02-22,0.0,28.5,15.4,62.6,1008.6,0,0
2023-02-23,0.6,28.6,14.1,55.5,1008.9,0,0
2023-02-24,0.3,28.6,13.9,58.7,1007.4,0,0
2023-02-25,1.5,27.8,12.8,59.0,1006.1,0,0
2023-02-26,0.0,29.0,17.1,55.0,1006.2,0,0
2023-02-27,0.1,29.2,15.4,55.2,1005.5,0,0
2023-02-28,0.0,28.5,14.3,67.7,1005.8,0,0
2023-03-01,0.3,28.9,14.6,65.0,1006.6,0,0
2023-03-02,0.0,28.3,13.4,68.5,1005.9,0,0
2023-03-03,0.0,27.6,19.3,64.0,1006.8,0,0
2023-03-04,0.3,29.1,14.1,56.2,1006.2,0,0
2023-03-05,1.8,30.3,15.9,61.1,1004.7,0,0
2023-03-06,0.5,31.1,13.5,59.3,1005.8,0,0
2023-03-07,1.0,30.1,16.2,60.0,1007.5,0,0
2023-03-08,1.4,28.7,14.5,61.2,1008.7,0,0
2023-03-09,0.6,29.7,13.3,64.3,1007.6,0,0
2023-03-10,0.0,30.3,14.8,56.2,1006.6,0,0
2023-03-11,0.1,29.3,12.3,53.9,1008.7,0,0
2023-03-12,0.1,29.4,14.3,58.9,1010.4,0,0
2023-03-13,0.5,30.0,12.3,60.0,1007.5,0,0
2023-03-14,0.4,29.5,16.0,56.2,1008.0,0,0
2023-03-15,0.0,29.1,14.9,54.8,1006.8,0,0
2023-03-16,0.0,28.5,12.1,52.1,1007.4,0,0
2023-03-17,1.0,28.9,14.9,61.4,1008.5,0,0
2023-03-18,2.6,30.2,14.8,60.6,1008.7,0,0
2023-03-19,0.7,30.5,16.3,55.7,1006.8,0,0
2023-03-20,0.8,30.2,15.6,59.7,1006.2,0,0
2023-03-21,0.6,31.2,14.6,54.8,1009.4,0,0
2023-03-22,1.9,31.9,14.0,49.9,1007.0,0,0
2023-03-23,0.3,32.4,13.0,50.8,1004.6,0,0
2023-03-24,1.9,31.4,14.8,59.6,1004.0,0,0
2023-03-25,0.9,30.8,12.4,51.1,1006.8,0,0
2023-03-26,0.4,31.1,12.7,50.7,1008.0,0,0
2023-03-27,0.1,31.3,15.8,55.0,1007.8,0,0
2023-03-28,0.6,31.8,16.5,46.1,1008.8,0,0
2023-03-29,0.8,30.6,15.6,63.4,1007.8,0,0
2023-03-30,2.2,31.8,15.3,60.1,1008.1,0,0
2023-03-31,0.9,31.2,13.4,62.5,1009.6,0,0
2023-04-01,0.2,31.0,14.1,59.6,1008.0,0,0
2023-04-02,0.8,30.6,13.9,60.1,1009.4,0,0
2023-04-03,0.6,31.0,12.8,57.1,1010.3,0,0
2023-04-04,0.9,31.1,13.7,59.6,1010.0,0,0
2023-04-05,1.7,31.4,14.2,66.6,1007.7,0,0
2023-04-06,0.8,30.7,15.4,53.4,1008.9,0,0
2023-04-07,0.8,30.9,12.1,53.0,1009.1,0,0
2023-04-08,1.3,30.1,16.1,60.3,1009.5,0,0
2023-04-09,3.4,30.3,19.6,62.5,1008.8,0,0
2023-04-10,1.5,32.2,14.1,57.1,1008.6,0,0
2023-04-11,1.8,31.7,13.0,49.9,1009.8,0,0
2023-04-12,3.0,31.5,16.3,58.0,1011.0,0,0
2023-04-13,0.7,30.6,14.8,54.6,1008.5,0,0
2023-04-14,1.6,30.7,14.7,61.4,1006.4,0,0
2023-04-15,2.9,30.1,16.3,55.9,1008.5,0,0
2023-04-16,2.1,29.6,13.1,63.5,1007.9,0,0
2023-04-17,2.0,29.7,16.9,57.6,1008.7,0,0
2023-04-18,0.2,31.1,12.2,57.7,1007.6,0,0
2023-04-19,4.4,32.3,16.6,62.9,1007.9,0,0
2023-04-20,0.9,32.0,14.5,59.9,1010.0,0,0
2023-04-21,2.0,32.2,13.9,55.6,1008.5,0,0
2023-04-22,0.9,33.3,14.3,48.1,1009.0,0,0
2023-04-23,0.2,32.3,12.2,55.3,1009.2,0,0
2023-04-24,2.9,31.5,16.0,56.0,1009.6,0,0
2023-04-25,0.8,31.5,14.5,56.1,1009.7,0,0
2023-04-26,4.8,31.5,14.4,63.3,1011.5,0,0
2023-04-27,1.3,31.3,15.1,55.7,1011.6,0,0
2023-04-28,0.7,29.9,19.2,58.6,1008.6,0,0
2023-04-29,1.0,30.8,12.7,56.5,1006.7,0,0
2023-04-30,2.7,31.3,14.7,58.2,1008.8,0,0
2023-05-01,6.1,32.5,14.7,62.2,1009.9,0,0
2023-05-02,3.8,31.7,18.4,61.5,1009.4,0,0
2023-05-03,3.3,31.8,14.2,56.7,1009.9,0,0
2023-05-04,1.4,32.7,16.1,55.5,1010.5,0,0
2023-05-05,10.9,32.8,18.8,60.4,1011.0,0,0
2023-05-06,5.1,33.9,13.0,53.6,1009.3,0,0
2023-05-07,5.2,34.7,13.8,52.9,1008.1,0,0
2023-05-08,3.1,34.7,18.6,55.7,1007.9,0,0
2023-05-09,9.4,34.2,14.8,59.9,1010.6,0,0
2023-05-10,14.0,34.1,14.3,58.3,1011.1,0,0
2023-05-11,5.0,33.8,15.3,56.1,1008.6,0,0
2023-05-12,29.4,31.7,98.6,73.2,997.1,0,1
2023-05-13,56.8,29.0,64.3,91.6,993.8,1,1
2023-05-14,68.8,30.0,64.1,86.1,990.6,1,1
2023-05-15,3.3,33.6,13.2,60.8,1008.9,1,0
2023-05-16,2.4,32.6,14.1,56.4,1010.1,0,0
2023-05-17,1.8,31.2,13.2,56.9,1008.3,0,0
2023-05-18,6.3,32.2,13.7,61.9,1009.2,0,0
2023-05-19,6.8,31.0,16.0,64.1,1009.8,0,0
2023-05-20,6.2,31.5,15.8,52.3,1008.8,0,0
